0.57,0.435,0.15,0.8295,0.245,10
0.6,0.45,0.14,0.837,0.2425,10
0.625,0.515,0.18,1.3485,0.3925,14
0.4,0.305,0.16,0.368,0.105,7
0.455,0.355,1.13,0.594,0.1335,8
0.475,0.38,0.14,0.689,0.1955,7
0.5,0.38,0.14,0.6355,0.1785,8
0.535,0.42,0.13,0.699,0.2035,8
0.54,0.385,0.14,0.7655,0.2365,10
0.54,0.42,0.13,0.7505,0.1845,9
0.545,0.43,0.16,0.844,0.231,9
0.565,0.44,0.135,0.83,0.238,9
0.58,0.435,0.15,0.839,0.192,7
0.585,0.485,0.15,1.079,0.356,11
0.6,0.47,0.19,1.1345,0.3375,10
0.61,0.43,0.14,0.909,0.22,8
0.62,0.49,0.16,1.056,0.2725,9
0.665,0.525,0.21,1.644,0.4275,10
0.69,0.54,0.195,1.2525,0.462,12
0.705,0.57,0.185,1.761,0.488,10
0.71,0.5,0.15,1.3165,0.28,10
0.72,0.575,0.215,2.1,0.602,12
0.73,0.555,0.18,1.6895,0.4935,10
0.505,0.39,0.115,0.66,0.175,8
0.505,0.385,0.115,0.616,0.21,11
0.4,0.31,0.115,0.3465,0.115,10
0.49,0.385,0.125,0.5395,0.165,11
0.675,0.55,0.18,1.6885,0.6,15
0.375,0.29,0.08,0.282,0.08,7
0.48,0.38,0.12,0.608,0.185,8
0.435,0.35,0.12,0.4585,0.13,11
0.29,0.21,0.075,0.275,0.035,6
0.5,0.4,0.125,0.5765,0.185,10
0.52,0.41,0.125,0.6985,0.215,10
0.44,0.33,0.115,0.4005,0.12,8
0.56,0.425,0.125,0.932,0.335,9
0.59,0.455,0.175,0.966,0.31,10
0.57,0.465,0.18,0.9995,0.295,16
0.45,0.36,0.125,0.5065,0.16,10
0.415,0.325,0.115,0.3455,0.11,9
0.745,0.585,0.19,1.966,0.5855,18
0.4,0.3,0.115,0.3025,0.0935,8
0.64,0.51,0.2,1.3905,0.41,12
0.715,0.565,0.24,2.1995,0.885,17
0.71,0.565,0.195,1.817,0.49,11
0.55,0.47,0.15,0.897,0.29,9
0.61,0.45,0.16,1.136,0.3,9
0.37,0.275,0.085,0.2405,0.07,5
0.645,0.5,0.17,1.1845,0.355,13
0.57,0.45,0.17,1.098,0.405,20
0.58,0.45,0.235,1.071,0.395,14
0.595,0.48,0.2,0.975,0.34,15
0.595,0.47,0.25,1.283,0.445,14
0.625,0.42,0.165,1.0595,0.445,21
0.52,0.4,0.125,0.6865,0.185,9
0.49,0.37,0.14,0.585,0.195,10
0.575,0.485,0.165,1.0405,0.3,14
0.68,0.55,0.2,1.596,0.585,21
0.65,0.515,0.195,1.4005,0.44,13
0.645,0.49,0.215,1.406,0.51,25
0.29,0.225,0.075,0.14,0.04,5
0.625,0.525,0.215,1.5765,0.665,16
0.55,0.465,0.18,1.2125,0.525,27
0.595,0.495,0.235,1.366,0.52,13
0.43,0.325,0.12,0.445,0.155,8
0.455,0.35,0.14,0.5725,0.175,10
0.515,0.415,0.13,0.764,0.25,13
0.485,0.375,0.145,0.5885,0.19,13
0.535,0.46,0.145,0.7875,0.2,8
0.625,0.525,0.195,1.352,0.53,13
0.555,0.455,0.18,0.958,0.39,14
0.55,0.425,0.145,0.797,0.265,9
0.505,0.39,0.175,0.692,0.215,12
0.505,0.4,0.165,0.729,0.25,9
0.56,0.445,0.18,0.903,0.295,9
0.57,0.45,0.165,0.903,0.295,14
0.56,0.435,0.185,1.106,0.33,15
0.46,0.36,0.115,0.4755,0.16,8
0.435,0.32,0.12,0.3785,0.125,11
0.475,0.38,0.135,0.486,0.185,7
0.38,0.325,0.11,0.3105,0.105,10
0.47,0.365,0.12,0.543,0.15,9
0.585,0.455,0.165,0.998,0.315,12
0.57,0.46,0.17,1.1,0.38,14
0.645,0.5,0.2,1.4285,0.36,11
0.59,0.465,0.16,1.1005,0.295,13
0.58,0.455,0.16,0.9215,0.3,17
0.62,0.51,0.15,1.456,0.32,13
0.72,0.575,0.215,2.226,0.62,13
0.635,0.51,0.175,1.2125,0.36,14
0.61,0.48,0.175,1.0675,0.42,15
0.545,0.445,0.175,0.8525,0.295,13
0.6,0.475,0.18,1.162,0.32,18
0.52,0.41,0.17,0.8705,0.25,14
0.67,0.52,0.15,1.406,0.37,13
0.62,0.48,0.23,1.0935,0.355,14
0.6,0.475,0.18,1.1805,0.425,19
0.495,0.385,0.13,0.6905,0.175,10
0.5,0.395,0.15,0.7145,0.195,9
0.385,0.305,0.105,0.3315,0.1,7
0.58,0.475,0.155,0.974,0.285,10
0.38,0.3,0.09,0.3215,0.095,9
0.52,0.415,0.145,0.8045,0.285,10
0.535,0.45,0.135,0.8075,0.25,13
0.48,0.405,0.13,0.6375,0.21,10
0.52,0.425,0.15,0.813,0.23,10
0.58,0.455,0.12,0.94,0.265,11
0.55,0.415,0.135,0.775,0.26,23
0.65,0.5,0.165,1.1445,0.365,12
0.465,0.375,0.135,0.6,0.23,16
0.435,0.35,0.11,0.384,0.125,13
0.58,0.475,0.135,0.925,0.275,14
0.505,0.385,0.135,0.6185,0.2,12
0.505,0.395,0.145,0.6515,0.205,15
0.665,0.535,0.19,1.496,0.475,17
0.415,0.305,0.105,0.3605,0.1,10
0.525,0.425,0.145,0.7995,0.24,15
0.515,0.42,0.135,0.6295,0.215,9
0.8,0.63,0.195,2.526,0.62,23
0.565,0.48,0.175,0.957,0.275,18
0.59,0.47,0.17,0.9,0.25,11
0.71,0.565,0.195,1.7265,0.565,17
0.56,0.43,0.125,0.8025,0.263,13
0.45,0.36,0.105,0.4715,0.149,9
0.515,0.435,0.17,0.631,0.216,12
0.72,0.56,0.175,1.7265,0.525,17
0.61,0.485,0.21,1.3445,0.515,20
0.645,0.525,0.2,1.449,0.505,13
0.545,0.44,0.175,0.7745,0.265,11
0.66,0.525,0.205,1.3665,0.41,18
0.6,0.47,0.2,1.031,0.29,15
0.63,0.505,0.165,1.065,0.315,12
0.72,0.595,0.225,1.969,0.66,16
0.405,0.325,0.11,0.3575,0.11,12
0.5,0.405,0.15,0.5965,0.185,12
0.43,0.34,0.11,0.382,0.109,8
0.36,0.265,0.09,0.2165,0.0735,10
0.525,0.39,0.135,0.6005,0.21,16
0.44,0.345,0.105,0.4285,0.132,11
0.45,0.345,0.115,0.496,0.14,12
0.485,0.365,0.14,0.6195,0.177,14
0.455,0.35,0.125,0.4485,0.1335,16
0.53,0.43,0.17,0.775,0.235,17
0.585,0.415,0.155,0.6985,0.195,12
0.58,0.46,0.185,1.017,0.32,10
0.64,0.5,0.15,1.0705,0.36,8
0.505,0.375,0.115,0.5895,0.167,10
0.505,0.38,0.145,0.651,0.17,12
0.465,0.35,0.13,0.494,0.155,18
0.465,0.36,0.12,0.4765,0.16,10
0.475,0.365,0.13,0.4805,0.1475,12
0.41,0.315,0.11,0.321,0.095,10
0.53,0.385,0.125,0.6695,0.18,10
0.635,0.5,0.18,1.312,0.485,18
0.61,0.485,0.165,1.087,0.38,11
0.66,0.515,0.18,1.523,0.555,16
0.465,0.38,0.135,0.579,0.22,14
0.515,0.4,0.17,0.796,0.28,16
0.345,0.255,0.1,0.197,0.06,9
0.445,0.335,0.14,0.4565,0.14,11
0.55,0.435,0.17,0.884,0.28,14
0.35,0.265,0.09,0.1855,0.06,7
0.37,0.285,0.105,0.27,0.0835,9
0.42,0.33,0.125,0.463,0.145,10
0.585,0.47,0.17,1.099,0.358,20
0.5,0.385,0.13,0.768,0.27,13
0.52,0.405,0.14,0.6915,0.215,11
0.37,0.275,0.08,0.227,0.07,8
0.615,0.47,0.175,1.2985,0.32,14
0.59,0.455,0.165,1.161,0.28,12
0.47,0.355,0.18,0.441,0.135,8
0.5,0.44,0.155,0.742,0.2115,14
0.52,0.425,0.145,0.7,0.24,13
0.54,0.415,0.175,0.8975,0.275,14
0.49,0.4,0.145,0.6635,0.2515,13
0.63,0.51,0.185,1.235,0.3065,11
0.515,0.395,0.165,0.7565,0.3205,10
0.475,0.38,0.145,0.57,0.187,11
0.52,0.4,0.13,0.6245,0.17,15
0.48,0.39,0.125,0.6905,0.2,12
0.33,0.26,0.08,0.2,0.07,9
0.465,0.35,0.135,0.6265,0.175,8
0.47,0.375,0.12,0.6015,0.135,8
0.565,0.44,0.15,0.983,0.2485,9
0.6,0.475,0.135,1.4405,0.3175,9
0.6,0.5,0.155,1.332,0.35,8
0.6,0.485,0.165,1.1405,0.288,9
0.625,0.49,0.155,1.33,0.33,10
0.64,0.5,0.18,1.4995,0.431,11
0.655,0.545,0.165,1.6225,0.513,12
0.675,0.555,0.205,1.925,0.4535,13
0.675,0.55,0.175,1.689,0.474,13
0.69,0.55,0.18,1.659,0.4395,9
0.695,0.53,0.2,2.0475,0.6095,14
0.7,0.525,0.19,1.6015,0.43,10
0.73,0.57,0.165,2.0165,0.435,10
0.455,0.35,0.12,0.4555,0.1375,7
0.46,0.35,0.115,0.46,0.1165,6
0.53,0.42,0.17,0.828,0.1505,6
0.53,0.405,0.15,0.889,0.215,8
0.55,0.425,0.125,0.964,0.215,8
0.555,0.425,0.14,0.963,0.24,7
0.57,0.445,0.15,0.995,0.2505,9
0.57,0.435,0.14,0.8585,0.2295,8
0.58,0.445,0.145,0.888,0.2425,8
0.585,0.45,0.16,0.9045,0.2335,8
0.595,0.47,0.155,1.1775,0.31,9
0.595,0.465,0.15,1.0765,0.287,9
0.595,0.465,0.15,1.0255,0.289,11
0.6,0.46,0.145,0.9325,0.248,8
0.6,0.46,0.15,1.235,0.29,8
0.615,0.485,0.16,1.1575,0.315,10
0.615,0.5,0.165,1.327,0.355,10
0.62,0.51,0.175,1.2705,0.3225,9
0.62,0.485,0.175,1.2155,0.345,10
0.62,0.475,0.16,1.3245,0.3275,9
0.625,0.49,0.165,1.127,0.3185,9
0.625,0.49,0.175,1.1075,0.3595,8
0.63,0.495,0.2,1.4255,0.38,11
0.63,0.495,0.145,1.147,0.2885,9
0.635,0.495,0.18,1.596,0.37,11
0.635,0.495,0.195,1.297,0.37,11
0.65,0.5,0.185,1.4415,0.341,9
0.69,0.545,0.205,1.933,0.498,13
0.695,0.55,0.155,1.8495,0.4175,10
0.7,0.575,0.205,1.7975,0.5165,13
0.705,0.56,0.205,2.381,0.624,10
0.545,0.43,0.14,0.832,0.201,9
0.545,0.4,0.14,0.778,0.18,9
0.55,0.44,0.135,0.8435,0.185,8
0.57,0.45,0.18,0.908,0.255,9
0.57,0.43,0.16,0.811,0.2285,9
0.575,0.48,0.15,0.897,0.248,8
0.585,0.45,0.15,0.938,0.225,7
0.585,0.435,0.14,0.6955,0.2245,8
0.59,0.46,0.16,1.0115,0.2565,8
0.595,0.465,0.15,1.1005,0.265,8
0.605,0.48,0.15,1.079,0.293,10
0.615,0.475,0.17,1.055,0.2345,9
0.615,0.47,0.155,1.084,0.246,9
0.625,0.49,0.155,1.115,0.3095,9
0.645,0.52,0.18,1.285,0.317,9
0.65,0.535,0.175,1.2895,0.344,10
0.65,0.49,0.155,1.122,0.3055,9
0.665,0.505,0.165,1.349,0.36,9
0.675,0.55,0.19,1.551,0.412,13
0.725,0.53,0.19,1.7315,0.405,11
0.74,0.575,0.22,2.012,0.471,12
0.515,0.395,0.135,0.516,0.162,9
0.525,0.415,0.15,0.7055,0.199,10
0.545,0.44,0.15,0.9475,0.275,8
0.555,0.445,0.175,1.1465,0.2785,8
0.57,0.445,0.155,1.017,0.265,10
0.575,0.435,0.155,0.8975,0.23,9
0.58,0.465,0.145,0.9865,0.25,11
0.58,0.425,0.15,0.844,0.2705,9
0.585,0.455,0.13,0.8755,0.225,8
0.61,0.45,0.13,0.8725,0.272,11
0.615,0.46,0.15,1.0265,0.2745,10
0.62,0.465,0.14,1.1605,0.307,9
0.62,0.48,0.165,1.0125,0.324,10
0.63,0.475,0.155,1.0005,0.265,10
0.64,0.495,0.17,1.2265,0.2875,11
0.66,0.505,0.19,1.4045,0.3745,9
0.66,0.525,0.2,1.463,0.422,11
0.675,0.525,0.17,1.711,0.475,9
0.705,0.54,0.205,1.757,0.461,9
0.525,0.43,0.135,0.8435,0.1815,9
0.54,0.42,0.14,0.8035,0.21,9
0.54,0.415,0.15,0.8115,0.2035,9
0.57,0.425,0.13,0.782,0.1965,8
0.58,0.445,0.135,0.95,0.2325,8
0.59,0.455,0.15,0.976,0.2765,10
0.62,0.48,0.17,1.1045,0.287,10
0.625,0.485,0.16,1.254,0.3485,9
0.635,0.51,0.185,1.286,0.4105,12
0.645,0.49,0.16,1.1665,0.299,9
0.645,0.49,0.16,1.144,0.319,8
0.65,0.525,0.19,1.385,0.405,11
0.655,0.515,0.155,1.309,0.385,11
0.655,0.515,0.17,1.527,0.331,11
0.72,0.565,0.18,1.719,0.3875,11
0.72,0.55,0.18,1.52,0.435,10
0.72,0.565,0.17,1.613,0.4945,12
0.465,0.35,0.11,0.4085,0.131,8
0.535,0.445,0.125,0.8725,0.24,8
0.55,0.435,0.14,0.745,0.2265,9
0.575,0.425,0.15,0.8765,0.228,8
0.58,0.45,0.17,0.9705,0.248,9
0.58,0.45,0.15,0.92,0.2895,9
0.58,0.44,0.125,0.7855,0.195,11
0.6,0.48,0.17,1.056,0.3135,10
0.6,0.45,0.15,0.9625,0.2775,9
0.605,0.495,0.17,1.0915,0.335,13
0.61,0.47,0.195,1.2735,0.398,12
0.615,0.475,0.175,1.194,0.3165,11
0.615,0.515,0.135,1.1215,0.29,9
0.615,0.495,0.165,1.198,0.3185,10
0.62,0.475,0.15,0.9545,0.277,9
0.625,0.5,0.16,1.217,0.355,11
0.625,0.49,0.145,0.92,0.28,10
0.63,0.48,0.165,1.2615,0.3885,10
0.63,0.485,0.185,1.167,0.34,10
0.635,0.485,0.19,1.3765,0.406,11
0.635,0.5,0.19,1.29,0.352,8
0.645,0.485,0.15,1.151,0.293,12
0.645,0.52,0.17,1.197,0.317,11
0.65,0.565,0.2,1.6645,0.43,12
0.655,0.5,0.205,1.528,0.4535,11
0.655,0.515,0.2,1.494,0.405,12
0.66,0.525,0.16,1.277,0.394,13
0.66,0.525,0.18,1.5965,0.3605,10
0.665,0.51,0.175,1.3805,0.325,10
0.67,0.525,0.19,1.527,0.44,12
0.68,0.505,0.17,1.3435,0.355,12
0.505,0.38,0.13,0.693,0.1515,8
0.51,0.37,0.21,1.183,0.343,9
0.525,0.41,0.135,0.7905,0.177,8
0.535,0.4,0.15,1.224,0.2875,10
0.59,0.44,0.14,1.007,0.2925,9
0.595,0.43,0.21,1.5245,0.41,11
0.62,0.5,0.17,1.148,0.3315,10
0.625,0.49,0.11,1.136,0.2925,9
0.635,0.51,0.17,1.2235,0.354,9
0.635,0.525,0.18,1.3695,0.363,11
0.655,0.505,0.175,1.2905,0.326,10
0.67,0.515,0.17,1.4265,0.37,11
0.75,0.615,0.205,2.2635,0.726,12
0.57,0.47,0.14,0.871,0.2315,10
0.58,0.435,0.155,0.8785,0.2425,10
0.595,0.46,0.16,0.921,0.2875,9
0.6,0.45,0.14,0.869,0.291,11
0.61,0.495,0.16,1.089,0.384,11
0.625,0.515,0.155,1.1635,0.355,11
0.635,0.505,0.165,1.251,0.3825,11
0.635,0.49,0.155,1.145,0.3155,9
0.64,0.485,0.145,1.1335,0.3015,11
0.64,0.5,0.15,1.2015,0.3355,9
0.655,0.49,0.16,1.204,0.3225,9
0.655,0.455,0.17,1.2895,0.3415,11
0.66,0.53,0.18,1.5175,0.401,10
0.68,0.52,0.185,1.494,0.406,11
0.68,0.56,0.195,1.664,0.545,11
0.695,0.535,0.2,1.5855,0.471,11
0.7,0.555,0.22,1.666,0.455,11
0.73,0.55,0.205,1.908,0.5965,14
0.755,0.575,0.2,2.073,0.48,11
0.52,0.43,0.15,0.728,0.235,11
0.53,0.395,0.115,0.5685,0.161,9
0.55,0.43,0.15,0.655,0.221,8
0.47,0.36,0.1,0.4705,0.1385,8
0.525,0.4,0.135,0.714,0.208,10
0.525,0.4,0.13,0.6995,0.223,9
0.55,0.425,0.14,0.952,0.2185,7
0.575,0.45,0.135,0.8285,0.236,10
0.62,0.485,0.155,1.1945,0.352,9
0.63,0.495,0.19,1.1655,0.1625,10
0.63,0.49,0.17,1.2155,0.3105,10
0.685,0.53,0.17,1.5105,0.3725,10
0.485,0.39,0.1,0.5565,0.185,9
0.625,0.48,0.2,1.3235,0.355,9
0.645,0.5,0.18,1.2785,0.345,13
0.71,0.53,0.195,1.8745,0.6855,12
0.7,0.54,0.215,1.978,0.71,24
0.655,0.505,0.165,1.367,0.396,10
0.665,0.5,0.175,1.742,0.725,21
0.47,0.375,0.105,0.513,0.13,11
0.43,0.35,0.09,0.397,0.12,9
0.34,0.255,0.085,0.204,0.05,6
0.335,0.22,0.07,0.17,0.05,6
0.55,0.44,0.125,0.765,0.245,9
0.64,0.475,0.19,1.151,0.3805,13
0.545,0.41,0.115,0.6765,0.22,9
0.64,0.54,0.175,1.571,0.475,18
0.57,0.465,0.155,0.872,0.285,14
0.505,0.405,0.18,0.606,0.18,11
0.49,0.38,0.13,0.539,0.165,12
0.505,0.41,0.135,0.657,0.195,15
0.37,0.295,0.1,0.2685,0.0835,7
0.67,0.545,0.175,1.707,0.575,13
0.59,0.415,0.15,0.8805,0.235,11
0.47,0.36,0.11,0.4965,0.13,6
0.51,0.385,0.135,0.632,0.17,8
0.525,0.405,0.115,0.72,0.2,14
0.61,0.47,0.16,1.017,0.32,12
0.545,0.405,0.175,0.98,0.38,18
0.49,0.38,0.155,0.578,0.18,9
0.505,0.405,0.16,0.6835,0.215,10
0.385,0.3,0.1,0.2725,0.08,6
0.62,0.485,0.22,1.511,0.51,17
0.635,0.505,0.185,1.3035,0.41,17
0.665,0.53,0.185,1.3955,0.49,15
0.6,0.48,0.165,1.1345,0.335,10
0.585,0.46,0.17,1.0835,0.325,14
0.555,0.42,0.14,0.868,0.21,13
0.57,0.495,0.16,1.0915,0.315,14
0.62,0.485,0.175,1.271,0.37,11
0.64,0.505,0.19,1.2355,0.365,14
0.42,0.32,0.13,0.4135,0.119,10
0.45,0.35,0.135,0.56,0.145,13
0.64,0.505,0.19,1.2765,0.4,12
0.61,0.48,0.19,1.2955,0.365,12
0.59,0.485,0.205,1.2315,0.42,13
0.69,0.54,0.185,1.5715,0.47,15
0.655,0.51,0.16,1.092,0.37,14
0.69,0.555,0.205,1.8165,0.515,19
0.695,0.55,0.16,1.6365,0.44,13
0.61,0.495,0.19,1.213,0.365,15
0.435,0.35,0.125,0.459,0.145,9
0.435,0.35,0.105,0.4195,0.13,7
0.575,0.48,0.15,0.8745,0.29,12
0.56,0.435,0.125,0.8775,0.29,13
0.645,0.52,0.19,1.3105,0.37,12
0.595,0.485,0.145,1.2515,0.33,14
0.655,0.5,0.14,1.1705,0.285,12
0.495,0.385,0.135,0.6625,0.185,11
0.4,0.335,0.115,0.4335,0.12,10
0.595,0.465,0.145,1.107,0.31,12
0.625,0.475,0.13,0.8595,0.24,13
0.475,0.375,0.14,0.501,0.175,13
0.5,0.405,0.14,0.6735,0.25,18
0.465,0.39,0.14,0.5555,0.215,15
0.655,0.53,0.19,1.428,0.565,18
0.58,0.475,0.165,1.0385,0.305,13
0.59,0.475,0.155,0.9715,0.28,11
0.665,0.57,0.185,1.522,0.405,13
0.62,0.51,0.175,1.1255,0.315,14
0.605,0.475,0.145,1.0185,0.27,15
0.51,0.395,0.12,0.6175,0.193,12
0.495,0.375,0.15,0.597,0.178,11
0.63,0.5,0.16,1.22,0.345,14
0.605,0.485,0.165,1.0735,0.33,14
0.62,0.5,0.175,1.146,0.39,13
0.615,0.5,0.205,1.1055,0.39,16
0.66,0.525,0.19,1.67,0.49,11
0.71,0.575,0.175,1.555,0.52,15
0.565,0.45,0.185,0.9285,0.265,12
0.57,0.435,0.14,0.8085,0.22,16
0.45,0.325,0.135,0.438,0.11,9
0.62,0.485,0.165,1.166,0.355,13
0.48,0.38,0.135,0.507,0.155,12
0.505,0.41,0.15,0.6345,0.215,17
0.705,0.555,0.2,1.4685,0.52,19
0.535,0.425,0.155,0.7765,0.25,16
0.48,0.37,0.13,0.5885,0.1595,15
0.395,0.3,0.105,0.3375,0.098,12
0.545,0.435,0.15,0.6855,0.225,10
0.385,0.305,0.125,0.314,0.08,10
0.51,0.34,0.18,0.7005,0.2,11
0.425,0.325,0.135,0.382,0.14,12
0.45,0.35,0.125,0.4435,0.145,11
0.685,0.525,0.175,1.71,0.58,16
0.585,0.475,0.185,0.8575,0.275,12
0.49,0.39,0.135,0.59,0.1845,12
0.455,0.365,0.11,0.385,0.1345,13
0.48,0.38,0.145,0.59,0.23,12
0.51,0.38,0.13,0.584,0.185,13
0.52,0.405,0.145,0.829,0.205,15
0.455,0.36,0.11,0.4385,0.125,10
0.58,0.44,0.175,1.073,0.335,19
0.475,0.375,0.125,0.588,0.155,10
0.46,0.33,0.15,0.5325,0.125,10
0.305,0.225,0.07,0.1485,0.045,7
0.475,0.35,0.115,0.487,0.125,13
0.605,0.45,0.165,1.2225,0.385,13
0.475,0.375,0.15,0.559,0.1945,12
0.46,0.35,0.115,0.44,0.13,8
0.49,0.37,0.105,0.5265,0.148,7
0.56,0.465,0.16,1.0315,0.337,9
0.58,0.48,0.18,1.2495,0.371,8
0.595,0.475,0.165,1.148,0.37,10
0.63,0.475,0.15,1.172,0.316,11
0.65,0.545,0.185,1.5055,0.43,10
0.465,0.355,0.115,0.4705,0.126,7
0.49,0.4,0.115,0.569,0.145,9
0.505,0.39,0.12,0.5725,0.146,8
0.525,0.44,0.125,0.7115,0.1915,7
0.555,0.44,0.145,0.8815,0.2155,8
0.555,0.42,0.11,0.931,0.225,8
0.575,0.46,0.165,1.065,0.2815,8
0.61,0.48,0.16,1.234,0.315,12
0.61,0.495,0.175,1.2635,0.3455,10
0.61,0.47,0.16,1.0745,0.29,8
0.625,0.495,0.16,1.1115,0.345,11
0.625,0.47,0.17,1.255,0.405,10
0.64,0.48,0.195,1.1435,0.353,9
0.665,0.52,0.165,1.6885,0.4265,11
0.715,0.585,0.23,2.0725,0.565,10
0.725,0.58,0.185,1.523,0.4375,9
0.505,0.475,0.16,1.1155,0.3065,8
0.53,0.42,0.14,0.627,0.183,8
0.555,0.43,0.135,0.812,0.2215,9
0.585,0.45,0.145,0.9835,0.22,9
0.595,0.47,0.165,1.0155,0.289,9
0.615,0.49,0.19,1.1345,0.348,11
0.62,0.51,0.18,1.233,0.322,10
0.64,0.5,0.165,1.1635,0.32,11
0.64,0.475,0.175,1.1545,0.288,9
0.645,0.52,0.175,1.3345,0.355,10
0.655,0.54,0.175,1.5585,0.385,11
0.66,0.5,0.175,1.3275,0.4085,9
0.69,0.525,0.19,1.492,0.42,12
0.7,0.575,0.2,1.7365,0.461,11
0.7,0.56,0.175,1.6605,0.398,11
0.72,0.545,0.185,1.7185,0.468,11
0.495,0.37,0.12,0.594,0.1375,7
0.565,0.45,0.175,1.2365,0.308,10
0.57,0.42,0.16,0.8875,0.223,8
0.575,0.475,0.16,0.895,0.271,9
0.585,0.465,0.165,0.9355,0.259,9
0.585,0.46,0.165,1.058,0.294,9
0.595,0.465,0.145,0.7955,0.2425,10
0.6,0.47,0.17,1.0805,0.3205,9
0.6,0.475,0.155,1.059,0.39,11
0.6,0.475,0.17,1.088,0.31,10
0.6,0.485,0.145,0.776,0.239,9
0.62,0.48,0.165,1.043,0.31,10
0.625,0.475,0.16,1.3335,0.319,10
0.625,0.5,0.175,1.273,0.374,9
0.65,0.52,0.195,1.6275,0.432,11
0.65,0.475,0.165,1.3875,0.3095,9
0.655,0.53,0.165,1.2835,0.4,8
0.66,0.5,0.155,1.3765,0.335,12
0.51,0.375,0.11,0.5805,0.148,7
0.555,0.405,0.12,0.913,0.2065,9
0.59,0.465,0.17,1.0425,0.27,10
0.61,0.49,0.17,1.3475,0.3045,11
0.64,0.5,0.17,1.12,0.32,12
0.64,0.5,0.17,1.2645,0.315,9
0.655,0.455,0.17,1.275,0.333,8
0.665,0.5,0.175,1.4355,0.37,9
0.67,0.525,0.195,1.42,0.3905,10
0.735,0.565,0.225,2.037,0.5675,13
0.525,0.425,0.14,0.8735,0.2225,10
0.545,0.41,0.125,0.654,0.205,10
0.585,0.42,0.155,1.034,0.32,11
0.585,0.465,0.145,0.9855,0.2845,10
0.595,0.44,0.135,0.964,0.2575,10
0.595,0.46,0.155,1.0455,0.3085,10
0.595,0.45,0.165,1.081,0.279,12
0.6,0.5,0.16,1.122,0.309,10
0.605,0.49,0.15,1.1345,0.35,10
0.61,0.495,0.165,1.0835,0.317,9
0.625,0.485,0.135,1.3025,0.3605,14
0.63,0.505,0.195,1.306,0.375,9
0.65,0.52,0.195,1.281,0.3825,10
0.65,0.51,0.175,1.35,0.3885,10
0.66,0.53,0.17,1.431,0.398,10
0.665,0.54,0.195,1.764,0.47,11
0.67,0.51,0.155,1.278,0.358,11
0.67,0.54,0.2,1.46,0.4165,9
0.675,0.535,0.185,1.5575,0.4,11
0.675,0.53,0.195,1.4985,0.425,9
0.705,0.53,0.17,1.564,0.44,10
0.725,0.56,0.185,1.792,0.435,11
0.38,0.32,0.115,0.6475,0.164,7
0.485,0.365,0.15,0.9145,0.273,7
0.55,0.415,0.18,1.1655,0.311,9
0.575,0.42,0.19,1.764,0.4095,10
0.635,0.505,0.17,1.2635,0.355,9
0.65,0.525,0.165,1.238,0.3005,9
0.65,0.5,0.17,1.4045,0.3235,11
0.67,0.525,0.195,1.37,0.407,12
0.695,0.525,0.205,1.8185,0.4525,13
0.705,0.555,0.195,1.7525,0.516,12
0.555,0.44,0.14,0.846,0.2735,10
0.56,0.43,0.145,0.898,0.245,9
0.575,0.46,0.15,0.927,0.2985,9
0.585,0.42,0.155,0.9845,0.2875,13
0.62,0.5,0.175,1.107,0.343,11
0.63,0.475,0.15,1.072,0.315,8
0.645,0.51,0.155,1.129,0.342,10
0.65,0.505,0.175,1.2075,0.39,10
0.65,0.495,0.175,1.227,0.37,11
0.655,0.52,0.175,1.472,0.45,13
0.665,0.525,0.18,1.5785,0.456,14
0.675,0.54,0.21,1.593,0.45,11
0.695,0.535,0.175,1.361,0.465,10
0.705,0.56,0.17,1.4575,0.44,11
0.45,0.365,0.115,0.5885,0.1325,8
0.52,0.375,0.135,0.5375,0.17,8
0.61,0.49,0.17,1.137,0.344,12
0.605,0.48,0.175,1.1685,0.356,9
0.615,0.455,0.135,1.059,0.274,9
0.68,0.52,0.185,1.541,0.4575,10
0.71,0.555,0.17,1.47,0.431,12
0.545,0.42,0.175,0.754,0.275,10
0.46,0.365,0.115,0.4485,0.17,14
0.425,0.35,0.1,0.4425,0.175,7
0.53,0.41,0.145,0.8255,0.245,9
0.615,0.475,0.145,0.9525,0.32,9
0.675,0.535,0.22,1.604,0.453,14
0.375,0.295,0.11,0.3005,0.1035,7
0.57,0.465,0.155,0.9685,0.255,9
0.485,0.4,0.155,0.731,0.255,11
0.565,0.45,0.165,0.9765,0.37,12
0.57,0.44,0.19,1.018,0.265,9
0.55,0.465,0.15,1.082,0.19,14
0.63,0.475,0.175,1.423,0.49,14
0.655,0.5,0.18,1.4155,0.445,18
0.525,0.43,0.165,0.717,0.195,10
0.5,0.39,0.13,0.6355,0.195,15
0.44,0.34,0.135,0.3975,0.135,8
0.49,0.385,0.16,0.656,0.205,9
0.45,0.36,0.11,0.447,0.13,12
0.515,0.4,0.115,0.578,0.17,9
0.525,0.41,0.15,0.708,0.25,12
0.645,0.5,0.225,1.626,0.41,15
0.61,0.49,0.17,1.1775,0.295,15
0.565,0.455,0.13,1.058,0.3,10
0.67,0.545,0.16,1.5415,0.495,15
0.46,0.375,0.12,0.4915,0.17,7
0.56,0.44,0.155,0.9705,0.255,9
0.575,0.45,0.1,0.9315,0.235,12
0.56,0.46,0.18,0.97,0.355,12
0.5,0.4,0.15,0.8085,0.295,13
